GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36085029102,81020,88.27,96.71,FPC-381,74.9,82.09,83916,93.62,120.84,83916,93.62,93.62,83916,93.62,117.2,FPC-381,74.9,82.09,FPC-24,90.63,90.66,FPC-24,90.63,107.23,Plentiful-553,90.67,91.66,FPC-711,57.36,64.28,FPC-711,57.36,82.45,83916,93.62,93.62,81020,88.27,96.71,85352,57.53,72.2,83916,93.62,103.7,85380,61.08,77.35,FPC-615,54.51,85.46,85366,60.58,74.23,83916,93.62,95.44,83916,93.62,93.62,83328,89.6,107.05,FPC-27,87.22,90.15,83328,89.6,91.61,83916,93.62,93.62,83916,93.62,93.62,FPC-621,58.8,70.68,83916,93.62,113.18,83916,93.62,121.45
36085029104,81020,50.5,57.28,FPC-381,32.14,42.66,83916,55.85,80.69,83916,55.85,55.85,83916,55.85,77.06,FPC-381,32.14,42.66,FPC-24,52.86,52.89,FPC-24,52.86,68.74,Plentiful-553,52.9,53.89,FPC-711,8.87,19.61,FPC-711,8.87,41.53,83916,55.85,55.85,81020,50.5,57.28,FPC-381,32.14,38.23,83916,55.85,64.27,85380,39.71,47.78,FPC-615,33.14,51.49,85366,17.82,33.14,83916,55.85,58.53,83916,55.85,55.85,83328,51.83,69.28,FPC-27,49.45,52.38,83328,51.83,53.84,83916,55.85,55.85,83916,55.85,55.85,FPC-621,37.44,43.85,83916,55.85,74.69,83916,55.85,82.6
36085029105,81020,88.76,97.44,FPC-381,76.09,82.82,83916,94.12,121.56,83916,94.12,94.12,83916,94.12,117.92,FPC-381,76.09,82.82,FPC-24,91.12,91.15,FPC-24,91.12,107.72,Plentiful-553,91.16,92.15,FPC-711,58.55,65.47,FPC-711,58.55,83.17,83916,94.12,94.12,81020,88.76,97.44,85352,58.02,72.92,83916,94.12,104.43,85380,61.57,77.84,FPC-615,55.0,86.18,85366,61.78,75.19,83916,94.12,95.93,83916,94.12,94.12,83328,90.09,107.54,FPC-27,87.71,90.64,83328,90.09,92.1,83916,94.12,94.12,83916,94.12,94.12,FPC-621,59.29,71.17,83916,94.12,113.67,83916,94.12,121.94
36085030301,81020,36.43,47.84,FPC-381,25.12,30.94,83916,41.78,71.97,83916,41.78,41.78,83916,41.78,68.33,FPC-381,25.12,30.94,FPC-24,38.79,38.82,FPC-24,38.79,55.39,Plentiful-553,38.83,39.82,FPC-711,12.58,18.94,FPC-711,12.58,33.37,83916,41.78,41.78,81020,36.43,47.84,FPC-381,25.12,30.83,83916,41.78,54.84,85380,38.6,40.19,FPC-615,32.03,46.38,85366,19.12,26.54,83916,41.78,44.42,83916,41.78,41.78,83328,37.76,55.21,FPC-27,35.38,38.31,83328,37.76,39.77,83916,41.78,41.78,83916,41.78,41.78,FPC-621,33.47,35.14,83916,41.78,61.34,83916,41.78,69.61
36085030302,81020,37.28,54.38,81260,33.17,35.54,83916,42.63,82.37,83916,42.63,42.63,83916,42.63,75.79,81260,33.17,36.31,FPC-24,39.56,39.59,FPC-24,39.56,60.07,Plentiful-553,39.61,40.62,81260,33.17,35.33,FPC-711,36.66,41.82,83916,42.63,42.63,81020,37.28,54.38,85352,18.73,29.35,83916,42.63,61.37,85380,29.18,35.91,FPC-615,20.61,48.82,FPC-27,36.15,39.13,83916,42.63,44.99,83916,42.63,42.63,83328,38.61,56.06,FPC-27,36.15,39.13,83328,38.61,40.62,83916,42.63,42.63,83916,42.63,42.63,FPC-621,14.9,23.29,83916,42.63,64.63,83916,42.63,74.12
36085031901,81020,43.83,60.56,FPC-27,39.74,41.06,83916,46.63,89.03,83916,46.63,46.63,83916,46.63,82.4,FPC-27,39.74,41.06,FPC-24,43.22,43.25,FPC-24,43.22,65.29,Plentiful-553,43.26,44.39,FPC-27,39.74,40.47,FPC-711,40.66,41.83,83916,46.63,46.63,81020,43.83,60.56,85352,5.42,28.72,83916,46.63,67.43,85380,13.38,30.0,FPC-615,4.57,47.47,FPC-27,39.74,41.52,84770,42.41,43.82,83916,46.63,46.63,83328,42.49,61.3,FPC-27,39.74,41.52,83328,42.49,44.56,83916,46.63,46.63,83916,46.63,46.63,FPC-621,4.84,18.89,83916,46.63,69.91,83916,46.63,80.11
36085031902,83916,50.83,68.0,84770,42.79,44.05,83916,50.83,98.49,83916,50.83,50.83,83916,50.83,90.91,84770,42.79,44.05,FPC-24,48.78,48.81,FPC-24,48.78,72.92,Plentiful-553,48.83,49.5,84770,42.79,44.05,84770,42.79,44.54,83916,50.83,50.83,83916,50.83,68.0,85352,12.18,36.06,83916,50.83,73.77,85380,4.96,27.9,FPC-615,9.08,54.06,84770,42.79,44.05,84770,42.79,45.47,83916,50.83,50.83,83328,49.44,67.79,84770,42.79,44.05,83328,49.44,50.14,83916,50.83,50.83,83916,50.83,50.83,FPC-621,14.88,26.6,83916,50.83,76.56,83916,50.83,88.77
36085032300,83916,70.29,89.96,84770,62.21,63.51,83916,70.29,120.65,83916,70.29,70.29,83916,70.29,112.83,84770,62.21,63.51,FPC-24,68.33,68.36,FPC-24,68.33,92.64,Plentiful-553,68.37,69.01,84770,62.21,63.51,84770,62.21,64.9,83916,70.29,70.29,83916,70.29,89.96,85352,39.8,58.3,83916,70.29,95.68,85380,30.53,50.41,FPC-615,36.71,78.71,84770,62.21,63.51,84770,62.21,64.9,83916,70.29,70.29,83328,68.98,87.28,84770,62.21,63.51,83328,68.98,69.64,83916,70.29,70.29,83916,70.29,70.29,83521,37.92,48.2,83916,70.29,96.17,83916,70.29,108.45
36085990100,FPC-382,27.53,46.52,FPC-382,27.53,46.52,84301,27.53,76.63,83916,117.85,117.85,FPC-613,27.15,27.4,FPC-612,25.76,26.81,84301,27.53,44.37,81559,52.48,74.48,FPC-382,27.53,46.52,FPC-382,27.53,42.91,84301,27.53,57.94,83916,117.85,117.85,FPC-613,27.15,27.4,FPC-613,27.15,27.4,84301,27.53,72.3,83916,117.85,139.83,FPC-382,27.53,46.52,FPC-382,27.53,31.26,84301,27.53,47.11,83916,117.85,117.85,85356,68.98,91.67,85356,68.98,79.8,83328,117.48,117.67,83916,117.85,117.85,83916,117.85,117.85,85326,79.78,102.44,Plentiful-1511,67.67,71.71,Plentiful-1511,67.67,67.67
36085014606,83197,68.98,91.33,83197,68.98,90.89,83197,68.98,102.9,83916,135.79,135.79,83197,68.98,86.33,FPC-611,68.34,74.14,83197,68.98,88.38,81559,97.73,110.65,83197,68.98,91.33,83197,68.98,90.89,83197,68.98,94.28,83916,135.79,135.79,83197,68.98,86.33,85486,56.96,71.62,83197,68.98,102.9,83916,135.79,146.11,83197,68.98,91.33,FPC-617,63.68,67.82,83197,68.98,91.57,83916,135.79,135.79,85356,129.37,132.96,85356,129.37,131.64,83328,133.73,134.76,83916,135.79,135.79,83916,135.79,135.79,83916,135.79,137.32,Plentiful-1511,121.2,126.01,Plentiful-1511,121.2,128.49
36085014604,83197,96.86,119.95,83197,96.86,112.37,83197,96.86,126.81,83916,150.64,150.64,83197,96.86,114.95,83197,96.86,101.46,83197,96.86,111.99,81559,126.71,127.84,83197,96.86,119.95,81028,81.63,94.79,83197,96.86,111.89,83916,150.64,150.64,83197,96.86,114.95,85486,22.03,76.36,83197,96.86,126.81,83916,150.64,151.46,83197,96.86,119.95,FPC-617,89.88,94.93,83197,96.86,120.18,83916,150.64,150.64,83328,146.61,151.87,83328,146.61,148.8,83328,146.61,148.63,83916,150.64,150.64,83916,150.64,150.64,FPC-621,148.37,149.39,Plentiful-1511,150.18,150.34,Plentiful-1511,150.18,150.41
36085014605,83197,79.02,107.56,83197,79.02,96.5,83197,79.02,111.69,83916,132.8,132.8,83197,79.02,102.56,83197,79.02,86.35,83197,79.02,104.45,81559,116.81,122.38,83197,79.02,107.56,83197,79.02,88.57,83197,79.02,100.44,83916,132.8,132.8,83197,79.02,102.56,85486,38.14,69.84,83197,79.02,111.69,83916,132.8,139.18,83197,79.02,107.56,83197,79.02,83.39,83197,79.02,107.79,83916,132.8,132.8,83328,128.78,136.68,83328,128.78,130.97,83328,128.78,130.79,83916,132.8,132.8,83916,132.8,132.8,FPC-27,131.32,135.22,83916,132.8,136.13,83916,132.8,136.54
36085005901,85343,45.0,54.73,Plentiful-1449,38.37,44.59,83916,60.6,63.6,83916,60.6,60.6,85068,33.2,37.72,83522,36.67,38.77,81559,40.21,41.63,81559,40.21,47.18,85343,45.0,56.35,81039,43.03,46.09,84802,37.69,49.51,83916,60.6,60.6,85437,40.77,48.12,Plentiful-1511,37.66,38.69,85361,50.24,54.23,83916,60.6,82.58,83916,60.6,62.47,85326,42.54,54.43,85326,42.54,54.86,83916,60.6,60.6,83656,24.75,41.4,83656,24.75,32.68,83328,60.24,60.42,83916,60.6,60.6,83916,60.6,60.6,85326,42.54,51.85,Plentiful-1511,37.66,39.28,Plentiful-1511,37.66,37.66
36085021300,81020,9.64,31.71,FPC-27,5.37,9.02,83916,12.05,62.4,83916,12.05,12.05,83916,12.05,55.4,FPC-27,5.37,7.58,FPC-24,8.64,8.67,FPC-24,8.64,33.05,Plentiful-553,8.68,9.81,FPC-27,5.37,7.58,83916,12.05,13.68,83916,12.05,12.05,81020,9.64,31.71,FPC-27,5.37,7.75,83916,12.05,38.45,83916,12.05,24.38,83916,12.05,40.99,FPC-27,5.37,8.56,83916,12.05,13.68,83916,12.05,12.05,83328,8.25,28.16,FPC-27,5.37,8.56,83328,8.25,10.15,83916,12.05,12.05,83916,12.05,12.05,FPC-27,5.37,15.64,83916,12.05,37.59,83916,12.05,48.92
36085024700,81020,14.42,32.99,FPC-27,12.06,13.17,83916,18.76,62.1,83916,18.76,18.76,83916,18.76,55.34,FPC-27,12.06,13.49,FPC-24,15.35,15.38,FPC-24,15.35,37.54,Plentiful-553,15.39,16.51,FPC-27,12.06,13.49,83916,18.76,22.14,83916,18.76,18.76,81020,14.42,32.99,FPC-27,12.06,13.17,83916,18.76,40.01,83916,18.76,29.75,83916,18.76,39.93,FPC-27,12.06,15.12,83916,18.76,22.14,83916,18.76,18.76,83328,14.54,33.4,FPC-27,12.06,15.12,83328,14.54,16.65,83916,18.76,18.76,83916,18.76,18.76,FPC-27,12.06,19.93,83916,18.76,42.08,83916,18.76,52.3
36085019800,83197,166.91,188.79,83197,166.91,177.77,83197,166.91,192.95,83916,210.76,210.76,83197,166.91,182.95,83197,166.91,169.23,FPC-614,43.93,90.59,FPC-464,60.91,153.77,83197,166.91,188.79,81028,27.48,116.61,FPC-711,159.72,175.93,83916,210.76,210.76,83197,166.91,182.95,FPC-464,60.91,100.18,83197,166.91,192.95,85380,206.04,208.4,83197,166.91,188.23,FPC-616,57.83,125.19,83197,166.91,189.06,83916,210.76,210.76,83328,206.73,216.33,FPC-27,205.65,207.72,83328,206.73,208.75,83916,210.76,210.76,83916,210.76,210.76,FPC-621,202.14,204.91,83916,210.76,215.78,83916,210.76,217.04
36085020803,83197,158.77,185.08,83197,158.77,168.49,83197,158.77,187.88,83916,200.91,200.91,83197,158.77,182.76,83197,158.77,162.36,FPC-614,46.54,89.61,FPC-464,63.52,152.45,83197,158.77,185.76,81028,11.27,104.64,FPC-711,149.87,169.85,83916,200.91,200.91,83197,158.77,180.97,FPC-464,63.52,97.65,83197,158.77,187.88,85380,196.19,198.55,83197,158.77,183.1,FPC-616,61.19,124.25,83197,158.77,187.17,83916,200.91,200.91,83328,196.88,208.66,FPC-27,195.8,197.86,83328,196.88,198.89,83916,200.91,200.91,83916,200.91,200.91,FPC-621,192.28,195.05,83916,200.91,208.11,83916,200.91,210.47
36085029106,83197,67.08,71.86,FPC-381,41.87,58.8,83197,67.08,91.49,83916,76.93,76.93,83197,67.08,87.86,FPC-381,41.87,58.8,83197,67.08,71.66,FPC-24,73.93,85.67,83197,67.08,71.68,FPC-711,24.59,31.34,FPC-711,24.59,56.2,83916,76.93,76.93,83197,67.08,71.86,FPC-381,41.87,57.49,83197,67.08,78.85,85380,67.08,72.0,FPC-615,60.51,68.17,85366,27.55,45.5,83197,67.08,74.99,83916,76.93,76.93,83328,72.9,88.03,FPC-27,70.52,73.45,83328,72.9,74.92,83916,76.93,76.93,83916,76.93,76.93,FPC-621,64.8,69.04,83916,76.93,91.99,83916,76.93,98.01
36085013203,83197,79.41,99.65,83197,79.41,98.9,83197,79.41,112.27,83916,146.21,146.21,83197,79.41,93.8,FPC-611,78.77,82.67,83197,79.41,98.81,81559,108.16,120.88,83197,79.41,99.65,83197,79.41,95.67,83197,79.41,102.08,83916,146.21,146.21,83197,79.41,93.8,85486,32.81,68.63,83197,79.41,112.27,83916,146.21,154.17,83197,79.41,99.65,FPC-617,65.3,72.73,83197,79.41,99.91,83916,146.21,146.21,85356,139.79,143.39,85356,139.79,142.07,83328,144.16,145.19,83916,146.21,146.21,83916,146.21,146.21,83916,146.21,147.75,Plentiful-1511,131.63,136.44,Plentiful-1511,131.63,138.92
36085013204,83197,70.16,85.9,83197,70.16,85.9,83197,70.16,100.78,83916,136.96,136.96,83197,70.16,80.06,FPC-611,66.51,70.17,83197,70.16,87.82,81559,98.11,111.29,83197,70.16,85.9,83197,70.16,85.9,83197,70.16,92.82,83916,136.96,136.96,83197,70.16,80.06,85486,52.07,66.63,83197,70.16,100.78,83916,136.96,148.29,83197,70.16,85.9,FPC-617,49.31,58.99,83197,70.16,86.17,83916,136.96,136.96,85356,129.74,133.87,85356,129.74,132.55,83328,134.91,135.94,83916,136.96,136.96,83916,136.96,136.96,83916,136.96,138.5,Plentiful-1511,121.57,126.65,Plentiful-1511,121.57,129.27
36085013201,83197,56.5,72.14,83197,56.5,72.14,83197,56.5,87.06,83916,123.31,123.31,83197,56.5,66.29,FPC-611,48.79,55.11,83197,56.5,72.65,81559,80.38,94.92,83197,56.5,72.14,83197,56.5,72.14,83197,56.5,79.06,83916,123.31,123.31,83197,56.5,66.29,83197,56.5,62.28,83197,56.5,86.86,83916,123.31,135.67,83197,56.5,72.14,FPC-617,35.58,45.25,83197,56.5,72.4,83916,123.31,123.31,85356,112.02,118.86,85356,112.02,116.37,83328,121.25,122.28,83916,123.31,123.31,83916,123.31,123.31,83916,123.31,124.07,Plentiful-1511,103.85,110.28,Plentiful-1511,103.85,103.85
36085013800,83197,43.96,70.98,83197,43.96,68.2,83197,43.96,80.21,83916,110.76,110.76,83197,43.96,66.17,83197,43.96,53.76,83197,43.96,66.81,81559,77.88,89.08,83197,43.96,70.98,83197,43.96,67.67,83197,43.96,73.7,83916,110.76,110.76,83197,43.96,66.17,83197,43.96,60.83,83197,43.96,80.21,83916,110.76,123.13,83197,43.96,70.98,83197,43.96,49.71,83197,43.96,71.21,83916,110.76,110.76,83328,108.71,109.67,FPC-719,106.8,108.34,83328,108.71,109.74,83916,110.76,110.76,83916,110.76,110.76,83916,110.76,112.3,Plentiful-1511,101.35,104.44,Plentiful-1511,101.35,106.06
36085017016,83197,97.19,122.96,83197,97.19,106.37,83197,97.19,126.24,83916,138.52,138.52,83197,97.19,121.44,83197,97.19,100.51,83197,97.19,108.9,FPC-464,123.24,131.3,83197,97.19,123.65,81028,71.35,83.07,FPC-711,87.48,107.73,83916,138.52,138.52,83197,97.19,119.65,85486,41.92,79.07,83197,97.19,126.24,85380,133.81,136.16,83197,97.19,120.98,85366,90.39,95.22,83197,97.19,125.53,83916,138.52,138.52,83328,134.5,146.55,FPC-27,133.42,135.48,83328,134.5,136.51,83916,138.52,138.52,83916,138.52,138.52,FPC-621,129.9,132.67,83916,138.52,145.99,83916,138.52,148.49
36085022802,81020,125.33,128.41,FPC-381,95.89,113.8,83197,129.23,148.13,83916,130.68,130.68,83197,129.23,144.5,FPC-381,95.89,113.8,FPC-24,127.69,127.72,FPC-24,127.69,139.88,Plentiful-553,127.73,128.23,FPC-711,78.35,85.27,FPC-711,78.35,112.75,83916,130.68,130.68,81020,125.33,128.41,FPC-381,95.89,109.28,83197,129.23,135.4,85380,114.27,122.48,FPC-615,107.7,122.54,85366,81.57,100.58,83197,129.23,131.54,83916,130.68,130.68,83328,126.66,141.87,FPC-27,124.28,127.21,83328,126.66,128.67,83916,130.68,130.68,83916,130.68,130.68,FPC-621,111.99,118.5,83916,130.68,145.83,83916,130.68,151.9
36085007500,85343,25.68,42.14,Plentiful-1449,10.0,19.2,83916,49.36,69.14,83916,49.36,49.36,85068,22.19,24.42,83522,15.5,20.23,85449,24.04,26.37,83916,49.36,51.12,85343,25.68,42.49,FPC-31,25.36,25.63,85361,33.51,40.66,83916,49.36,49.36,85437,23.6,32.88,85437,23.6,25.05,Plentiful-1396,25.22,36.03,83916,49.36,71.77,83916,49.36,65.73,85326,25.38,42.42,85326,25.38,43.99,83916,49.36,49.36,83656,5.56,27.46,83656,5.56,16.41,83916,49.36,50.93,83916,49.36,49.36,83916,49.36,49.36,85326,25.38,36.81,85326,25.38,31.21,Plentiful-1511,34.12,34.12
36085007700,85343,28.45,47.7,Plentiful-1449,9.09,18.24,83916,56.31,79.34,83916,56.31,56.31,85437,31.25,34.85,83522,18.79,26.26,Plentiful-1396,20.7,27.42,83916,56.31,59.89,85343,28.45,48.05,FPC-31,20.83,27.61,85361,37.3,48.18,83916,56.31,56.31,85343,28.45,38.67,85343,28.45,31.09,Plentiful-1396,20.7,38.1,83916,56.31,76.94,83916,56.31,75.92,85326,33.03,49.6,85326,33.03,49.67,83916,56.31,56.31,83656,17.38,37.66,83656,17.38,26.7,83916,56.31,57.89,83916,56.31,56.31,83916,56.31,56.31,85326,33.03,41.82,85326,33.03,41.63,Plentiful-1511,45.94,45.94
36085014100,81020,10.33,26.61,81020,10.33,11.48,83916,13.57,50.81,83916,13.57,13.57,83916,13.57,44.04,81260,10.53,13.01,83916,13.57,15.6,83916,13.57,30.09,83916,13.57,15.6,81260,10.53,13.01,83916,13.57,18.77,83916,13.57,13.57,81020,10.33,26.61,81020,10.33,10.96,83916,13.57,29.59,83916,13.57,34.93,83916,13.57,41.47,83328,12.01,13.5,83916,13.57,20.17,83916,13.57,13.57,83328,12.01,24.54,83328,12.01,13.0,83328,12.01,12.79,83916,13.57,13.57,83916,13.57,13.57,83916,13.57,16.76,85454,13.42,31.34,83916,13.57,40.29
36085012500,81020,20.01,33.23,81260,16.81,19.61,83916,22.02,52.23,83916,22.02,22.02,83916,22.02,42.46,81260,16.81,19.37,83916,22.02,24.08,83916,22.02,33.44,83916,22.02,24.08,85361,13.16,17.33,85361,13.16,21.7,83916,22.02,22.02,81020,20.01,31.82,85361,13.16,16.66,85361,13.16,31.28,83916,22.02,44.01,83916,22.02,47.48,83328,21.66,22.75,83916,22.02,27.28,83916,22.02,22.02,83328,21.66,27.01,FPC-719,7.61,17.05,83328,21.66,21.84,83916,22.02,22.02,83916,22.02,22.02,FPC-620,15.68,20.76,85454,21.87,34.65,83916,22.02,41.04
36085014700,81020,34.33,38.85,81260,29.33,33.64,83916,37.5,49.04,83916,37.5,37.5,83916,37.5,43.97,81260,29.33,34.68,83916,37.5,39.55,83916,37.5,40.04,83916,37.5,39.55,81260,29.33,33.21,85361,33.03,38.42,83916,37.5,37.5,81020,34.33,38.85,81260,29.33,32.23,85361,33.03,38.42,83916,37.5,57.47,83916,37.5,49.02,83328,36.09,36.95,83916,37.5,42.54,83916,37.5,37.5,83328,36.09,39.26,FPC-719,26.18,33.2,83328,36.09,36.79,83916,37.5,37.5,83916,37.5,37.5,FPC-620,35.19,37.23,85454,37.34,41.36,83916,37.5,43.37
36085001800,FPC-382,23.16,34.04,FPC-382,23.16,34.04,84301,23.16,76.21,83916,108.86,108.86,FPC-382,23.16,31.27,FPC-382,23.16,29.84,84301,23.16,38.23,FPC-710,47.28,68.04,FPC-382,23.16,34.04,FPC-382,23.16,29.84,84301,23.16,56.89,83916,108.86,108.86,FPC-382,23.16,31.27,FPC-382,23.16,29.84,84301,23.16,64.69,83916,108.86,130.84,FPC-382,23.16,47.64,FPC-382,23.16,31.83,84301,23.16,34.2,83916,108.86,108.86,85356,47.94,73.3,85356,47.94,54.91,83328,108.49,108.67,83916,108.86,108.86,83916,108.86,108.86,85326,49.16,86.24,Plentiful-1511,48.29,48.58,Plentiful-1511,48.29,48.29
36085002002,84301,15.61,30.05,84301,15.61,30.05,84301,15.61,62.66,83916,92.76,92.76,84301,15.61,23.86,84301,15.61,23.54,84301,15.61,26.22,FPC-710,31.18,51.94,84301,15.61,30.05,84301,15.61,25.81,84301,15.61,43.42,83916,92.76,92.76,84301,15.61,23.86,84301,15.61,23.86,84301,15.61,57.25,83916,92.76,114.74,84301,15.61,37.26,84301,15.61,27.85,84301,15.61,28.84,83916,92.76,92.76,85356,40.62,64.4,85356,40.62,51.44,83328,92.39,92.57,83916,92.76,92.76,83916,92.76,92.76,85326,51.42,76.26,Plentiful-1511,39.85,43.71,Plentiful-1511,39.85,39.85
36085011204,FPC-382,59.69,63.97,FPC-382,59.69,63.97,84301,62.55,86.77,83916,128.11,128.11,FPC-613,39.26,53.83,FPC-612,35.43,38.15,84301,62.55,67.93,81559,71.58,90.66,FPC-382,59.69,63.97,FPC-382,59.69,63.97,84301,62.55,73.5,83916,128.11,128.11,FPC-613,39.26,53.83,FPC-613,39.26,53.83,84301,62.55,85.28,83916,128.11,146.41,FPC-382,59.69,63.97,FPC-618,12.62,29.66,FPC-619,60.51,64.24,83916,128.11,128.11,85356,103.22,115.82,85356,103.22,110.72,83328,126.7,127.4,83916,128.11,128.11,83916,128.11,128.11,85326,115.01,122.97,Plentiful-1511,94.18,101.12,Plentiful-1511,94.18,94.18
36085012804,83197,65.88,70.18,83197,65.88,70.18,83197,65.88,90.27,83916,131.16,131.16,FPC-613,56.22,64.33,FPC-611,47.99,52.2,83197,65.88,73.14,81559,79.79,97.15,83197,65.88,70.18,83197,65.88,70.18,83197,65.88,78.71,83916,131.16,131.16,FPC-613,56.22,64.33,FPC-613,56.22,64.33,83197,65.88,88.78,83916,131.16,146.05,83197,65.88,70.18,FPC-617,6.69,33.36,83197,65.88,70.44,83916,131.16,131.16,85356,111.43,122.32,85356,111.43,117.21,83328,129.76,130.46,83916,131.16,131.16,83916,131.16,131.16,85326,123.22,127.75,Plentiful-1511,102.39,109.34,Plentiful-1511,102.39,102.39
