GEOID,TCoL_2021,TCoL_2023,TCoL_mapping
36047023800,88545,113549,BK_rest
36047024000,88545,113549,BK_rest
36047024100,88545,113549,BK_rest
36047024200,88545,113549,BK_rest
36047024300,88545,113549,BK_rest
36047024400,88545,113549,BK_rest
36047024500,88545,113549,BK_rest
36047024600,88545,113549,BK_rest
36047024700,88545,113549,BK_rest
36047024800,88545,113549,BK_rest
36047024900,88545,113549,BK_rest
36047025000,88545,113549,BK_rest
36047025100,88545,113549,BK_rest
36047025200,88545,113549,BK_rest
36047025300,88545,113549,BK_rest
36047025400,88545,113549,BK_rest
36047025500,88545,113549,BK_rest
36047025600,88545,113549,BK_rest
36047025700,88545,113549,BK_rest
36047025800,88545,113549,BK_rest
36047025901,88545,113549,BK_rest
36047025902,88545,113549,BK_rest
36047026000,88545,113549,BK_rest
36047026100,88545,113549,BK_rest
36047026200,88545,113549,BK_rest
36047026300,88545,113549,BK_rest
36047026400,88545,113549,BK_rest
36047026500,88545,113549,BK_rest
36047026600,88545,113549,BK_rest
36047026700,88545,113549,BK_rest
36047026800,88545,113549,BK_rest
36047026900,88545,113549,BK_rest
36047027000,88545,113549,BK_rest
36047027100,88545,113549,BK_rest
36047027200,88545,113549,BK_rest
36047027300,88545,113549,BK_rest
36047027400,88545,113549,BK_rest
36047027500,88545,113549,BK_rest
36047027600,88545,113549,BK_rest
36047027700,88545,113549,BK_rest
36047027800,88545,113549,BK_rest
36047027900,88545,113549,BK_rest
36047028000,88545,113549,BK_rest
36047028100,88545,113549,BK_rest
36047028200,88545,113549,BK_rest
36047028300,88545,113549,BK_rest
36047028400,88545,113549,BK_rest
36047028501,88545,113549,BK_rest
36047028502,88545,113549,BK_rest
36047028600,88545,113549,BK_rest
36047028700,88545,113549,BK_rest
36047028800,88545,113549,BK_rest
36047029000,88545,113549,BK_rest
36047029100,88545,113549,BK_rest
36047029200,88545,113549,BK_rest
36047029300,88545,113549,BK_rest
36047029400,88545,113549,BK_rest
36047029500,88545,113549,BK_rest
36047029600,88545,113549,BK_rest
36047029700,88545,113549,BK_rest
36047029800,88545,113549,BK_rest
36047029900,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030000,88545,113549,BK_rest
36047030100,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030200,88545,113549,BK_rest
36047030300,88545,113549,BK_rest
36047030400,88545,113549,BK_rest
36047030500,88545,113549,BK_rest
36047030600,88545,113549,BK_rest
36047030700,88545,113549,BK_rest
36047030800,88545,113549,BK_rest
36047030900,88545,113549,BK_rest
36047031100,88545,113549,BK_rest
36047031300,88545,113549,BK_rest
36047031401,88545,113549,BK_rest
36047031402,88545,113549,BK_rest
36047031500,88545,113549,BK_rest
36047031701,88545,113549,BK_rest
36047031702,88545,113549,BK_rest
36047031900,88545,113549,BK_rest
36047032100,88545,113549,BK_rest
36047032300,88545,113549,BK_rest
36047032500,88545,113549,BK_rest
36047032600,88545,113549,BK_rest
36047032800,88545,113549,BK_rest
36047032900,88545,113549,BK_rest
36047033000,88545,113549,BK_rest
36047033100,88545,113549,BK_rest
36047033300,88545,113549,BK_rest
36047033500,88545,113549,BK_rest
36047033600,88545,113549,BK_rest
36047033701,88545,113549,BK_rest
36047033702,88545,113549,BK_rest
36047033900,88545,113549,BK_rest
36047034000,88545,113549,BK_rest
36047034100,88545,113549,BK_rest
36047034200,88545,113549,BK_rest
36047034300,88545,113549,BK_rest
36047034500,88545,113549,BK_rest
36047034700,88545,113549,BK_rest
36047034800,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034901,88545,113549,BK_rest
36047034902,88545,113549,BK_rest
36047035000,88545,113549,BK_rest
36047035101,88545,113549,BK_rest
36047035102,88545,113549,BK_rest
36047035200,88545,113549,BK_rest
36047035301,88545,113549,BK_rest
36047035302,88545,113549,BK_rest
36047035500,88545,113549,BK_rest
36047035601,88545,113549,BK_rest
36047035602,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035701,88545,113549,BK_rest
36047035702,88545,113549,BK_rest
36047035900,88545,113549,BK_rest
36047036001,88545,113549,BK_rest
36047036002,88545,113549,BK_rest
36047036100,88545,113549,BK_rest
36047036200,88545,113549,BK_rest
36047036300,88545,113549,BK_rest
36047036400,88545,113549,BK_rest
36047036501,88545,113549,BK_rest
36047036700,88545,113549,BK_rest
36047036900,88545,113549,BK_rest
36047037000,88545,113549,BK_rest
36047037100,88545,113549,BK_rest
36047037300,88545,113549,BK_rest
36047037401,88545,113549,BK_rest
36047037402,88545,113549,BK_rest
36047037500,88545,113549,BK_rest
36047037700,88545,113549,BK_rest
36047037900,88545,113549,BK_rest
36047038100,88545,113549,BK_rest
36047038200,88545,113549,BK_rest
36047038300,88545,113549,BK_rest
36047038500,88545,113549,BK_rest
36047038600,88545,113549,BK_rest
36047038800,88545,113549,BK_rest
36047038900,88545,113549,BK_rest
36047039000,88545,113549,BK_rest
36047039100,88545,113549,BK_rest
36047039200,88545,113549,BK_rest
36047039400,88545,113549,BK_rest
36047039600,88545,113549,BK_rest
36047039700,88545,113549,BK_rest
36047039800,88545,113549,BK_rest
36047039900,88545,113549,BK_rest
36047040000,88545,113549,BK_rest
36047040100,88545,113549,BK_rest
36047040200,88545,113549,BK_rest
36047040300,88545,113549,BK_rest
36047040400,88545,113549,BK_rest
36047040500,88545,113549,BK_rest
36047040600,88545,113549,BK_rest
36047040700,88545,113549,BK_rest
36047040700,88545,113549,BK_rest
36047040800,88545,113549,BK_rest
36047040900,88545,113549,BK_rest
36047041000,88545,113549,BK_rest
36047041100,88545,113549,BK_rest
36047041200,88545,113549,BK_rest
36047041300,88545,113549,BK_rest
36047041401,88545,113549,BK_rest
36047041402,88545,113549,BK_rest
36047041500,88545,113549,BK_rest
36047041600,88545,113549,BK_rest
36047041700,88545,113549,BK_rest
36047041800,88545,113549,BK_rest
36047041900,88545,113549,BK_rest
36047042000,88545,113549,BK_rest
36047042100,88545,113549,BK_rest
36047042200,88545,113549,BK_rest
36047042300,88545,113549,BK_rest
36047042400,88545,113549,BK_rest
36047042500,88545,113549,BK_rest
36047042600,88545,113549,BK_rest
36047042700,88545,113549,BK_rest
36047042800,88545,113549,BK_rest
36047042900,88545,113549,BK_rest
36047043000,88545,113549,BK_rest
36047043100,88545,113549,BK_rest
36047043200,88545,113549,BK_rest
36047043300,88545,113549,BK_rest
36047043400,88545,113549,BK_rest
36047043500,88545,113549,BK_rest
36047043600,88545,113549,BK_rest
36047043700,88545,113549,BK_rest
36047043800,88545,113549,BK_rest
36047043900,88545,113549,BK_rest
36047044000,88545,113549,BK_rest
36047044100,88545,113549,BK_rest
36047044200,88545,113549,BK_rest
36047044300,88545,113549,BK_rest
36047044400,88545,113549,BK_rest
36047044500,88545,113549,BK_rest
36047044600,88545,113549,BK_rest
36047044700,88545,113549,BK_rest
36047044800,88545,113549,BK_rest
36047044901,105204,142051,NW_BK
36047044902,105204,142051,NW_BK
36047045000,88545,113549,BK_rest
36047045200,88545,113549,BK_rest
36047045300,105204,142051,NW_BK
36047045400,88545,113549,BK_rest
36047045600,88545,113549,BK_rest
36047045800,88545,113549,BK_rest
36047046201,88545,113549,BK_rest
36047046202,88545,113549,BK_rest
36047046400,88545,113549,BK_rest
36047046800,88545,113549,BK_rest
36047047000,88545,113549,BK_rest
36047047200,88545,113549,BK_rest
36047047400,88545,113549,BK_rest
36047047600,88545,113549,BK_rest
36047047700,105204,142051,NW_BK
36047047800,88545,113549,BK_rest
36047048000,88545,113549,BK_rest
36047048100,105204,142051,NW_BK
36047048200,88545,113549,BK_rest
36047048400,88545,113549,BK_rest
36047048500,105204,142051,NW_BK
36047048600,88545,113549,BK_rest
36047048800,88545,113549,BK_rest
36047048900,105204,142051,NW_BK
36047049000,88545,113549,BK_rest
36047049100,105204,142051,NW_BK
36047049200,88545,113549,BK_rest
36047049301,105204,142051,NW_BK
36047049302,105204,142051,NW_BK
36047049400,88545,113549,BK_rest
36047049500,105204,142051,NW_BK
36047049600,88545,113549,BK_rest
36047049700,105204,142051,NW_BK
36047049800,88545,113549,BK_rest
36047049900,105204,142051,NW_BK
36047050002,88545,113549,BK_rest
36047050100,105204,142051,NW_BK
36047050300,105204,142051,NW_BK
36047050402,88545,113549,BK_rest
36047050500,105204,142051,NW_BK
36047050700,105204,142051,NW_BK
36047050801,88545,113549,BK_rest
36047050804,88545,113549,BK_rest
36047050900,105204,142051,NW_BK
36047051001,88545,113549,BK_rest
36047051002,88545,113549,BK_rest
36047051100,105204,142051,NW_BK
36047051300,105204,142051,NW_BK
36047051400,88545,113549,BK_rest
36047051500,105204,142051,NW_BK
36047051601,88545,113549,BK_rest
36047051602,88545,113549,BK_rest
36047051700,105204,142051,NW_BK
36047051800,88545,113549,BK_rest
36047051900,105204,142051,NW_BK
36047052000,88545,113549,BK_rest
36047052300,105204,142051,NW_BK
36047052500,105204,142051,NW_BK
36047052600,88545,113549,BK_rest
36047052700,105204,142051,NW_BK
36047052800,88545,113549,BK_rest
36047052800,88545,113549,BK_rest
36047052900,105204,142051,NW_BK
36047053000,88545,113549,BK_rest
36047053101,105204,142051,NW_BK
36047053102,105204,142051,NW_BK
36047053200,88545,113549,BK_rest
36047053300,105204,142051,NW_BK
36047053400,88545,113549,BK_rest
36047053500,105204,142051,NW_BK
36047053700,105204,142051,NW_BK
36047053800,88545,113549,BK_rest
36047053900,105204,142051,NW_BK
36047054200,88545,113549,BK_rest
36047054400,88545,113549,BK_rest
36047054600,88545,113549,BK_rest
36047054700,105204,142051,NW_BK
36047054800,88545,113549,BK_rest
36047054900,105204,142051,NW_BK
36047055000,88545,113549,BK_rest
36047055100,105204,142051,NW_BK
36047055200,88545,113549,BK_rest
36047055300,105204,142051,NW_BK
36047055400,88545,113549,BK_rest
36047055600,88545,113549,BK_rest
36047055700,105204,142051,NW_BK
36047055800,88545,113549,BK_rest
36047056000,88545,113549,BK_rest
36047056100,105204,142051,NW_BK
36047056200,88545,113549,BK_rest
36047056301,105204,142051,NW_BK
36047056400,88545,113549,BK_rest
36047056500,105204,142051,NW_BK
36047056600,88545,113549,BK_rest
36047056800,88545,113549,BK_rest
36047056900,105204,142051,NW_BK
36047057000,88545,113549,BK_rest
36047057100,105204,142051,NW_BK
36047057200,88545,113549,BK_rest
36047057300,105204,142051,NW_BK
36047057400,88545,113549,BK_rest
36047057500,105204,142051,NW_BK
36047057600,88545,113549,BK_rest
36047057800,88545,113549,BK_rest
36047058000,88545,113549,BK_rest
36047058200,88545,113549,BK_rest
36047058400,88545,113549,BK_rest
36047058600,88545,113549,BK_rest
36047058800,88545,113549,BK_rest
36047058901,105204,142051,NW_BK
36047058902,105204,142051,NW_BK
36047059000,88545,113549,BK_rest
36047059100,105204,142051,NW_BK
36047059200,88545,113549,BK_rest
36047059300,105204,142051,NW_BK
36047059402,88545,113549,BK_rest
36047059403,88545,113549,BK_rest
36047059404,88545,113549,BK_rest
36047059600,88545,113549,BK_rest
36047059800,88545,113549,BK_rest
36047060000,88545,113549,BK_rest
36047060600,88545,113549,BK_rest
36047060800,88545,113549,BK_rest
36047061002,88545,113549,BK_rest
36047061003,88545,113549,BK_rest
36047061004,88545,113549,BK_rest
36047061200,88545,113549,BK_rest
36047061600,88545,113549,BK_rest
36047062000,88545,113549,BK_rest
36047062200,88545,113549,BK_rest
36047063200,88545,113549,BK_rest
36047063600,88545,113549,BK_rest
36047064000,88545,113549,BK_rest
36047064200,88545,113549,BK_rest
36047064400,88545,113549,BK_rest
36047064600,88545,113549,BK_rest
36047064800,88545,113549,BK_rest
36047065000,88545,113549,BK_rest
36047065200,88545,113549,BK_rest
36047065400,88545,113549,BK_rest
36047065600,88545,113549,BK_rest
36047065800,88545,113549,BK_rest
36047066000,88545,113549,BK_rest
36047067000,88545,113549,BK_rest
36047067200,88545,113549,BK_rest
36047067400,88545,113549,BK_rest
36047067600,88545,113549,BK_rest
36047067800,88545,113549,BK_rest
36047068000,88545,113549,BK_rest
36047068200,88545,113549,BK_rest
36047068600,88545,113549,BK_rest
36047068800,88545,113549,BK_rest
36047069000,88545,113549,BK_rest
36047069200,88545,113549,BK_rest
36047069601,88545,113549,BK_rest
36047070000,88545,113549,BK_rest
36047070201,88545,113549,BK_rest
36047072000,88545,113549,BK_rest
36047072200,88545,113549,BK_rest
36047072400,88545,113549,BK_rest
36047072600,88545,113549,BK_rest
36047072800,88545,113549,BK_rest
36047073000,88545,113549,BK_rest
36047073200,88545,113549,BK_rest
36047073400,88545,113549,BK_rest
36047073600,88545,113549,BK_rest
36047073800,88545,113549,BK_rest
36047074000,88545,113549,BK_rest
36047074200,88545,113549,BK_rest
36047074400,88545,113549,BK_rest
36047074600,88545,113549,BK_rest
36047074800,88545,113549,BK_rest
36047075000,88545,113549,BK_rest
36047075200,88545,113549,BK_rest
36047075400,88545,113549,BK_rest
36047075600,88545,113549,BK_rest
36047075800,88545,113549,BK_rest
36047076000,88545,113549,BK_rest
36047076200,88545,113549,BK_rest
36047076400,88545,113549,BK_rest
36047076600,88545,113549,BK_rest
36047076800,88545,113549,BK_rest
36047077000,88545,113549,BK_rest
36047077200,88545,113549,BK_rest
36047077200,88545,113549,BK_rest
36047077600,88545,113549,BK_rest
36047078000,88545,113549,BK_rest
36047078200,88545,113549,BK_rest
36047078400,88545,113549,BK_rest
36047078601,88545,113549,BK_rest
36047078602,88545,113549,BK_rest
36047078801,88545,113549,BK_rest
36047078802,88545,113549,BK_rest
36047079001,88545,113549,BK_rest
36047079002,88545,113549,BK_rest
36047079201,88545,113549,BK_rest
36047079202,88545,113549,BK_rest
36047079400,88545,113549,BK_rest
36047079601,88545,113549,BK_rest
36047079602,88545,113549,BK_rest
36047079801,88545,113549,BK_rest
36047080000,88545,113549,BK_rest
36047080200,88545,113549,BK_rest
36047080400,88545,113549,BK_rest
36047080600,88545,113549,BK_rest
36047080800,88545,113549,BK_rest
36047081000,88545,113549,BK_rest
36047081400,88545,113549,BK_rest
36047081600,88545,113549,BK_rest
36047081800,88545,113549,BK_rest
36047082000,88545,113549,BK_rest
36047082200,88545,113549,BK_rest
36047082400,88545,113549,BK_rest
36047082600,88545,113549,BK_rest
36047082800,88545,113549,BK_rest
36047083000,88545,113549,BK_rest
36047083200,88545,113549,BK_rest
36047083400,88545,113549,BK_rest
36047083600,88545,113549,BK_rest
36047083800,88545,113549,BK_rest
36047084000,88545,113549,BK_rest
36047084600,88545,113549,BK_rest
36047084800,88545,113549,BK_rest
36047085000,88545,113549,BK_rest
36047085200,88545,113549,BK_rest
36047085200,88545,113549,BK_rest
36047085600,88545,113549,BK_rest
36047085800,88545,113549,BK_rest
36047086000,88545,113549,BK_rest
36047086200,88545,113549,BK_rest
36047086400,88545,113549,BK_rest
36047086600,88545,113549,BK_rest
36047086800,88545,113549,BK_rest
36047087000,88545,113549,BK_rest
36047087200,88545,113549,BK_rest
36047087401,88545,113549,BK_rest
36047087600,88545,113549,BK_rest
36047087800,88545,113549,BK_rest
36047088001,88545,113549,BK_rest
36047088002,88545,113549,BK_rest
36047088200,88545,113549,BK_rest
36047088400,88545,113549,BK_rest
36047088600,88545,113549,BK_rest
36047088800,88545,113549,BK_rest
36047089000,88545,113549,BK_rest
36047089200,88545,113549,BK_rest
36047089400,88545,113549,BK_rest
36047089600,88545,113549,BK_rest
36047089800,88545,113549,BK_rest
36047090000,88545,113549,BK_rest
36047090200,88545,113549,BK_rest
36047090600,88545,113549,BK_rest
36047090800,88545,113549,BK_rest
36047091000,88545,113549,BK_rest
36047091200,88545,113549,BK_rest
36047091600,88545,113549,BK_rest
36047091800,88545,113549,BK_rest
36047092000,88545,113549,BK_rest
36047092200,88545,113549,BK_rest
36047092400,88545,113549,BK_rest
36047092800,88545,113549,BK_rest
36047093000,88545,113549,BK_rest
36047093200,88545,113549,BK_rest
36047093400,88545,113549,BK_rest
36047093600,88545,113549,BK_rest
36047093800,88545,113549,BK_rest
36047094401,88545,113549,BK_rest
36047094402,88545,113549,BK_rest
36047094600,88545,113549,BK_rest
36047095000,88545,113549,BK_rest
36047095600,88545,113549,BK_rest
36047095800,88545,113549,BK_rest
36047096200,88545,113549,BK_rest
36047096400,88545,113549,BK_rest
36047096600,88545,113549,BK_rest
36047096800,88545,113549,BK_rest
36047097000,88545,113549,BK_rest
36047097400,88545,113549,BK_rest
36047098200,88545,113549,BK_rest
36047098400,88545,113549,BK_rest
36047098600,88545,113549,BK_rest
36047098800,88545,113549,BK_rest
36047099000,88545,113549,BK_rest
36047099200,88545,113549,BK_rest
36047099400,88545,113549,BK_rest
36047100400,88545,113549,BK_rest
36047100600,88545,113549,BK_rest
36047100800,88545,113549,BK_rest
36047101000,88545,113549,BK_rest
36047101200,88545,113549,BK_rest
36047101400,88545,113549,BK_rest
36047101600,88545,113549,BK_rest
36047101600,88545,113549,BK_rest
36047102000,88545,113549,BK_rest
36047102200,88545,113549,BK_rest
36047102400,88545,113549,BK_rest
36047102600,88545,113549,BK_rest
36047102801,88545,113549,BK_rest
36047102802,88545,113549,BK_rest
36047103401,88545,113549,BK_rest
36047103402,88545,113549,BK_rest
36047105801,88545,113549,BK_rest
36047107001,88545,113549,BK_rest
36047107003,88545,113549,BK_rest
36047107800,88545,113549,BK_rest
36047109800,88545,113549,BK_rest
36047110400,88545,113549,BK_rest
36047110600,88545,113549,BK_rest
36047111000,88545,113549,BK_rest
36047111600,88545,113549,BK_rest
36047111800,88545,113549,BK_rest
36047112000,88545,113549,BK_rest
36047112200,88545,113549,BK_rest
36047112400,88545,113549,BK_rest
36047112600,88545,113549,BK_rest
36047112800,88545,113549,BK_rest
36047113000,88545,113549,BK_rest
36047113200,88545,113549,BK_rest
36047113400,88545,113549,BK_rest
36047114202,88545,113549,BK_rest
36047114600,88545,113549,BK_rest
36047115000,88545,113549,BK_rest
36047115200,88545,113549,BK_rest
36047115600,88545,113549,BK_rest
36047115800,88545,113549,BK_rest
36047116000,88545,113549,BK_rest
36047116200,88545,113549,BK_rest
36047116400,88545,113549,BK_rest
36047116600,88545,113549,BK_rest
36047116800,88545,113549,BK_rest
36047117000,88545,113549,BK_rest
36047117201,88545,113549,BK_rest
36047117202,88545,113549,BK_rest
36047117400,88545,113549,BK_rest
36047117601,88545,113549,BK_rest
36047117602,88545,113549,BK_rest
36047117800,88545,113549,BK_rest
36047118000,88545,113549,BK_rest
36047118201,88545,113549,BK_rest
36047118202,88545,113549,BK_rest
36047118400,88545,113549,BK_rest
36047118800,88545,113549,BK_rest
36047119000,88545,113549,BK_rest
36047119200,88545,113549,BK_rest
36047119400,88545,113549,BK_rest
36047119600,88545,113549,BK_rest
36047119800,88545,113549,BK_rest
36047120000,88545,113549,BK_rest
36047120200,88545,113549,BK_rest
36047120801,88545,113549,BK_rest
36047120802,88545,113549,BK_rest
36047120803,88545,113549,BK_rest
36047121000,88545,113549,BK_rest
36047121400,88545,113549,BK_rest
36047122000,88545,113549,BK_rest
36047123700,88545,113549,BK_rest
36061014300,130802,151723,S_Manhattan
36081032000,92275,115496,Queens
36081068000,92275,115496,Queens
36081048302,92275,115496,Queens
36005007100,85507,107246,Bronx
36005007500,85507,107246,Bronx
36005014100,85507,107246,Bronx
36005018502,85507,107246,Bronx
36081024500,92275,115496,Queens
36081024700,92275,115496,Queens
36085014606,88176,110453,Staten Island
36047070202,88545,113549,BK_rest
36047070602,88545,113549,BK_rest
36047007500,105204,142051,NW_BK
36047007700,105204,142051,NW_BK
36081056800,92275,115496,Queens
36081058000,92275,115496,Queens
36081013700,92275,115496,Queens
36081014100,92275,115496,Queens
36047105804,88545,113549,BK_rest
36047107002,88545,113549,BK_rest
36005033400,85507,107246,Bronx
36005037600,85507,107246,Bronx
36005017300,85507,107246,Bronx
36005033700,91898,123688,N_Manhattan
36005034500,91898,123688,N_Manhattan
36005011502,85507,107246,Bronx
36081051100,92275,115496,Queens
36081060701,92275,115496,Queens
36005003700,85507,107246,Bronx
36061014700,130802,151723,S_Manhattan
36061015102,130802,151723,S_Manhattan
36061008601,130802,151723,S_Manhattan
36061008800,130802,151723,S_Manhattan
36005006000,85507,107246,Bronx
36005022000,85507,107246,Bronx
36061008602,130802,151723,S_Manhattan
36061009000,130802,151723,S_Manhattan
36047050803,88545,113549,BK_rest
36047079802,88545,113549,BK_rest
36005006100,85507,107246,Bronx
36005025700,85507,107246,Bronx
36061029900,91898,123688,N_Manhattan
36047152200,88545,113549,BK_rest
36005005300,85507,107246,Bronx
36005024700,85507,107246,Bronx
36081060300,92275,115496,Queens
36081061301,92275,115496,Queens
36081089201,92275,115496,Queens
36081006201,92275,115496,Queens
36081088400,92275,115496,Queens
36005018301,85507,107246,Bronx
36005019500,85507,107246,Bronx
36005005902,85507,107246,Bronx
36085014604,88176,110453,Staten Island
36085014605,88176,110453,Staten Island
36081029100,92275,115496,Queens
36081029300,92275,115496,Queens
36085005901,88176,110453,Staten Island
36047051200,88545,113549,BK_rest
36081032900,92275,115496,Queens
36005011000,85507,107246,Bronx
36005016600,85507,107246,Bronx
36005019400,85507,107246,Bronx
36081001800,92275,115496,Queens
36081002000,92275,115496,Queens
36047050600,88545,113549,BK_rest
36081049900,92275,115496,Queens
36081050700,92275,115496,Queens
36061024000,91898,123688,N_Manhattan
36005001902,85507,107246,Bronx
36005001902,85507,107246,Bronx
36047006300,105204,142051,NW_BK
36047005100,105204,142051,NW_BK
36047005900,105204,142051,NW_BK
36081038100,92275,115496,Queens
36085021300,88176,110453,Staten Island
36085024700,88176,110453,Staten Island
36005005100,85507,107246,Bronx
36005006301,85507,107246,Bronx
36061029700,91898,123688,N_Manhattan
36061030300,91898,123688,N_Manhattan
36085019800,88176,110453,Staten Island
36085020803,88176,110453,Staten Island
36047035400,88545,113549,BK_rest
36047036600,88545,113549,BK_rest
36081003700,92275,115496,Queens
36081003900,92275,115496,Queens
36081034700,92275,115496,Queens
36005015700,85507,107246,Bronx
36005016100,85507,107246,Bronx
36061031703,130802,151723,S_Manhattan
36061031704,130802,151723,S_Manhattan
36085029106,88176,110453,Staten Island
36047001300,105204,142051,NW_BK
36085013203,88176,110453,Staten Island
36085013204,88176,110453,Staten Island
36085013201,88176,110453,Staten Island
36085013800,88176,110453,Staten Island
36061011700,130802,151723,S_Manhattan
36061012901,130802,151723,S_Manhattan
36047017100,88545,113549,BK_rest
36047050202,88545,113549,BK_rest
36047050001,88545,113549,BK_rest
36047150200,88545,113549,BK_rest
36081056400,92275,115496,Queens
36061023900,91898,123688,N_Manhattan
36061024500,91898,123688,N_Manhattan
36047054300,105204,142051,NW_BK
36047054500,105204,142051,NW_BK
36081030904,92275,115496,Queens
36081030905,92275,115496,Queens
36047069602,88545,113549,BK_rest
36047070601,88545,113549,BK_rest
36081069000,92275,115496,Queens
36081069400,92275,115496,Queens
36085017016,88176,110453,Staten Island
36085022802,88176,110453,Staten Island
36005005600,85507,107246,Bronx
36005006200,85507,107246,Bronx
36081127700,92275,115496,Queens
36061001300,130802,151723,S_Manhattan
36061002100,130802,151723,S_Manhattan
36005021601,85507,107246,Bronx
36005021602,85507,107246,Bronx
36061024302,91898,123688,N_Manhattan
36061031100,91898,123688,N_Manhattan
36081138502,92275,115496,Queens
36081152901,92275,115496,Queens
36081047600,92275,115496,Queens
36081128300,92275,115496,Queens
36047014102,88545,113549,BK_rest
36047010100,88545,113549,BK_rest
36081024300,92275,115496,Queens
36081048900,92275,115496,Queens
36047014500,88545,113549,BK_rest
36047011700,105204,142051,NW_BK
36047014300,88545,113549,BK_rest
36005021001,85507,107246,Bronx
36081021900,92275,115496,Queens
36081053502,92275,115496,Queens
36061000202,130802,151723,S_Manhattan
36047002100,105204,142051,NW_BK
36047038700,88545,113549,BK_rest
36047039500,88545,113549,BK_rest
36047028900,88545,113549,BK_rest
36047039300,88545,113549,BK_rest
36005009302,85507,107246,Bronx
36081003600,92275,115496,Queens
36047118600,88545,113549,BK_rest
36047032700,88545,113549,BK_rest
36005003500,85507,107246,Bronx
36005007300,85507,107246,Bronx
36085007500,88176,110453,Staten Island
36085007700,88176,110453,Staten Island
36081001902,92275,115496,Queens
36081047500,92275,115496,Queens
36081068700,92275,115496,Queens
36085014100,88176,110453,Staten Island
36085012500,88176,110453,Staten Island
36085014700,88176,110453,Staten Island
36061000800,130802,151723,S_Manhattan
36047036502,88545,113549,BK_rest
36047114400,88545,113549,BK_rest
36061006200,130802,151723,S_Manhattan
36047056302,105204,142051,NW_BK
36081103201,92275,115496,Queens
36081103202,92275,115496,Queens
36005004100,85507,107246,Bronx
36005004300,85507,107246,Bronx
36047095400,88545,113549,BK_rest
36047096000,88545,113549,BK_rest
36047057901,105204,142051,NW_BK
36047057902,105204,142051,NW_BK
36047099600,88545,113549,BK_rest
36047099800,88545,113549,BK_rest
36081017101,92275,115496,Queens
36081017102,92275,115496,Queens
36061010602,130802,151723,S_Manhattan
36061011600,130802,151723,S_Manhattan
36061011401,130802,151723,S_Manhattan
36005023800,85507,107246,Bronx
36005024000,85507,107246,Bronx
36061004200,130802,151723,S_Manhattan
36061005700,130802,151723,S_Manhattan
36061028700,91898,123688,N_Manhattan
36061029100,91898,123688,N_Manhattan
36081099100,92275,115496,Queens
36081099705,92275,115496,Queens
36081021601,92275,115496,Queens
36081038302,92275,115496,Queens
36005035100,91898,123688,N_Manhattan
36005035100,91898,123688,N_Manhattan
36061023802,130802,151723,S_Manhattan
36061023803,130802,151723,S_Manhattan
36085001800,88176,110453,Staten Island
36005013800,85507,107246,Bronx
36085002002,88176,110453,Staten Island
36061001501,130802,151723,S_Manhattan
36061002901,130802,151723,S_Manhattan
36061002700,130802,151723,S_Manhattan
36061002902,130802,151723,S_Manhattan
36047062600,88545,113549,BK_rest
36047062800,88545,113549,BK_rest
36085011204,88176,110453,Staten Island
36085012804,88176,110453,Staten Island
36047066200,88545,113549,BK_rest
36047066600,88545,113549,BK_rest
36047066600,88545,113549,BK_rest
36061002400,130802,151723,S_Manhattan
36047055500,105204,142051,NW_BK
36047017700,105204,142051,NW_BK
36047050401,88545,113549,BK_rest
